time,{msd2}.msd2i.fk,{msd2}.msd2i.v2,{msd2}.msd2i.x2,{msd1}.msd1i.v1,{msd1}.msd1i.x1
0.04300000000000003,-1.9906128408977943,0.09734512330869413,0.0024565205161539965,-0.1429972969303597,0.996475858866267
0.04400000000000003,-1.9906128408977943,0.09734512330869413,0.0024565205161539965,-0.1429972969303597,0.996475858866267
0.04500000000000003,-1.9906128408977943,0.09734512330869413,0.0024565205161539965,-0.1429972969303597,0.996475858866267
0.046000000000000034,-1.9906128408977943,0.09734512330869413,0.0024565205161539965,-0.1429972969303597,0.996475858866267
0.047000000000000035,-1.9906128408977943,0.09734512330869413,0.0024565205161539965,-0.1429972969303597,0.996475858866267
0.048000000000000036,-1.9906128408977943,0.09734512330869413,0.0024565205161539965,-0.1429972969303597,0.996475858866267
0.04900000000000004,-1.9906128408977943,0.09734512330869413,0.0024565205161539965,-0.1429972969303597,0.996475858866267
0.05000000000000004,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.05100000000000004,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.05200000000000004,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.05300000000000004,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.05400000000000004,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.05500000000000004,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.05600000000000004,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.057000000000000044,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.058000000000000045,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.059000000000000045,-1.9859035948197754,0.11612215040197663,0.0035240614563792558,-0.17129507784569292,0.9949041168393866
0.060000000000000046,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06100000000000005,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06200000000000005,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06300000000000004,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06400000000000004,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06500000000000004,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06600000000000004,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06700000000000005,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06800000000000005,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.06900000000000005,-1.980251992089437,0.13464734279977272,0.004778120794668147,-0.19924896377604548,0.9930511090641538
0.07000000000000005,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07100000000000005,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07200000000000005,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07300000000000005,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07400000000000005,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07500000000000005,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07600000000000005,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07700000000000005,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07800000000000006,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.07900000000000006,-1.973669944467772,0.15291206823198056,0.006216136830267826,-0.22685019950563967,0.990920318464609
0.08000000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08100000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08200000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08300000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08400000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08500000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08600000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08700000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08800000000000006,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.08900000000000007,-1.9661697115265229,0.17090792708650493,0.007835462701347657,-0.2540902699571703,0.9885153143179478
0.09000000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09100000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09200000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09300000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09400000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09500000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09600000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09700000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09800000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.09900000000000007,-1.9577638911933228,0.18862675432783949,0.00963336872128636,-0.2809609021258554,0.9858397498433522
0.10000000000000007,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10100000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10200000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10300000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10400000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10500000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10600000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10700000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10800000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.10900000000000008,-1.9484654102197854,0.20606062127862246,0.01160704473345952,-0.30745406687621546,0.9828973597721674
0.11000000000000008,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11100000000000008,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11200000000000009,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11300000000000009,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11400000000000009,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11500000000000009,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11600000000000009,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11700000000000009,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11800000000000009,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.11900000000000009,-1.938287514578016,0.22320183726462176,0.013753602483159377,-0.3335619806019937,0.9796919579007958
0.12000000000000009,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.1210000000000001,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.1220000000000001,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.1230000000000001,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.1240000000000001,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.12500000000000008,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.12600000000000008,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.12700000000000009,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.12800000000000009,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.1290000000000001,-1.927243759791024,0.24004295112366886,0.01607007800528379,-0.3592771067496917,0.9762274346276738
0.1300000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1310000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1320000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1330000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1340000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1350000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1360000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1370000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1380000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1390000000000001,-1.9153480012024744,0.2565767525791236,0.01855343402643666,-0.3845921572062596,0.9725077544756935
0.1400000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1410000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1420000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1430000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1440000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1450000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1460000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1470000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1480000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1490000000000001,-1.9026143841912102,0.27279627347851365,0.021200562380088342,-0.4095000935515418,0.9685369536014232
0.1500000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1510000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1520000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1530000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1540000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1550000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1560000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1570000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1580000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.1590000000000001,-1.889057334335944,0.2886947888980533,0.024008286433451227,-0.43399412817614097,0.9643191372924782
0.16000000000000011,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16100000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16200000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16300000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16400000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16500000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16600000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16700000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16800000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.16900000000000012,-1.8746915475354902,0.30426581811380615,0.02697336352473309,-0.458067725265423,0.9598584774543818
0.17000000000000012,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17100000000000012,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17200000000000013,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17300000000000013,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17400000000000013,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17500000000000013,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17600000000000013,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17700000000000013,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17800000000000013,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.17900000000000013,-1.8595319800898862,0.31950312544031534,0.030092487409438692,-0.48171460165044633,0.9551592100882529
0.18000000000000013,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18100000000000013,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18200000000000013,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18300000000000013,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18400000000000014,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18500000000000014,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18600000000000014,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18700000000000014,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18800000000000014,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.18900000000000014,-1.8435938387477084,0.3344007209375822,0.03336229071439868,-0.5049287275266566,0.9502256327606459
0.19000000000000014,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19100000000000014,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19200000000000014,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19300000000000014,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19400000000000014,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19500000000000015,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19600000000000015,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19700000000000015,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19800000000000015,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.19900000000000015,-1.826892570724864,0.34895286098733236,0.036779347398213896,-0.527704327041246,0.9450621020668613
0.20000000000000015,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20100000000000015,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20200000000000015,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20300000000000015,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20400000000000015,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20500000000000015,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20600000000000016,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20700000000000016,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20800000000000016,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.20900000000000016,-1.8094438537000965,0.36315404873956314,0.04034017521681294,-0.5500358787501333,0.9396730310890352
0.21000000000000016,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21100000000000016,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21200000000000016,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21300000000000016,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21400000000000016,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21500000000000016,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21600000000000016,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21700000000000016,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21800000000000017,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.21900000000000017,-1.7912635857924086,0.37699903443042193,0.04404123819283094,-0.5719181159455752,0.9340628868503071
0.22000000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22100000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22200000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22300000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22400000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22500000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22600000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22700000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22800000000000017,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.22900000000000018,-1.7723678755255576,0.39048281557251796,0.047878949087528364,-0.5933460268554768,0.9282361877663533
0.23000000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23100000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23200000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23300000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23400000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23500000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23600000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23700000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23800000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.23900000000000018,-1.7527730317847467,0.4036006370188239,0.0518496718739799,-0.6143148547155187,0.9221975010955645
0.24000000000000019,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2410000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2420000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2430000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2440000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2450000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2460000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2470000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2480000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
0.2490000000000002,-1.7324955537705784,0.41634799090137453,0.05594972421027533,-0.6348200977152751,0.9159514403891333
