timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_q_6,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,measured_tq_0,measured_tq_1,measured_tq_2,measured_tq_3,measured_tq_4,measured_tq_5,measured_tq_6,external_tq_0,external_tq_1,external_tq_2,external_tq_3,external_tq_4,external_tq_5,external_tq_6,force_X,force_Y,force_Z
1688473020.922,0.27489025603367173,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257025491589289,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.337406681060791,46.235469303131104,-2.034546413421631,-23.971728382110594,0.831954288482666,-0.09111420822143555,-0.12148561096191406,0.3331408199300999,8.90002135016955,-0.7563670612734162,-5.392249301684888,0.2865242205317845,-0.10570665227315271,-0.12258086097325288,-2.429764071262705,1.230559929506665,17.447125362644666
1688473021.022,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482959852878144,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3360624313354492,46.251600299835204,-2.0354267883300783,-23.96380500793457,0.8337150382995605,-0.09478547668457031,-0.12115185928344727,0.33240701320952304,8.899925966549674,-0.7556590376691296,-5.390852412569057,0.28610846069196344,-0.10593325100455475,-0.12243156123560867,-2.429730234407627,1.2317798101881505,17.44341296583013
1688473021.122,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257025491589289,1.0482961051701172,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33068543243408205,46.25697729873657,-2.0301445388793944,-23.975249881744386,0.8328346633911132,-0.09178171157836915,-0.12315436935424805,0.3353947796062868,8.906149283569622,-0.7559168855893073,-5.389857560460904,0.2854757467422054,-0.10617532883487443,-0.12267488837561281,-2.444763700005715,1.2433860367896257,17.450067153792098
1688473021.257,0.2748903159202816,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257035090900174,1.0482959852878144,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32799693298339844,46.22202680587768,-2.04775203704834,-23.978771381378174,0.8284327888488769,-0.08911169815063477,-0.12282061767578124,0.3329413999997289,8.902667895552376,-0.7561118589481586,-5.387450292854076,0.28547059031963035,-0.10661526291488066,-0.12247479317484328,-2.4365360546251154,1.2347693863448999,17.438167811222595
1688473021.327,0.2748901361513687,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257035090900174,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33202968215942386,46.24487905120849,-2.0433501625061035,-23.969087257385254,0.8257916641235351,-0.09345046997070312,-0.12181936264038086,0.3331112007192877,8.902909736883144,-0.7566988217170724,-5.390496779654942,0.2853831514861324,-0.1061312966296365,-0.12254862133526952,-2.4365291753061284,1.2377039331736917,17.446675751198228
1688473021.395,0.27489019603797865,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33202968215942386,46.242190551757815,-2.045991287231445,-23.968206882476807,0.8284327888488769,-0.09345046997070312,-0.12248686599731445,0.3314028220522304,8.901705574936114,-0.7564664542611517,-5.3915266529105175,0.285896083268772,-0.10630018897922555,-0.12231564622268871,-2.4251532162959086,1.2347942444717013,17.440806081787045
1688473021.496,0.27489025603367173,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257035090900174,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32934118270874024,46.24756755065918,-2.031024913787842,-23.969967632293702,0.8345954132080078,-0.09211546325683594,-0.12181936264038086,0.330817953156486,8.899814312243715,-0.7572093815417613,-5.389827676441501,0.28558905581376204,-0.1066731389499811,-0.12197492079273702,-2.4352600609252004,1.2343359514771648,17.44702985524481
1688473021.596,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257025491589289,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33202968215942386,46.23412505340576,-2.0407090377807617,-23.981412506103517,0.831954288482666,-0.09311671829223633,-0.12282061767578124,0.3337500523207914,8.903454573109435,-0.75642354525863,-5.38964403350634,0.2858700629501064,-0.10676951237008686,-0.12257044061768725,-2.4444030855835477,1.23561250648812,17.45142401328842
1688473021.702,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482959254012045,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3347181816101074,46.25025605010986,-2.0336660385131835,-23.970848007202147,0.8328346633911132,-0.09111420822143555,-0.12282061767578124,0.33043201711657677,8.901483638562873,-0.7578026260255488,-5.392365378890199,0.2856696680109079,-0.10654150427495448,-0.12301641028854518,-2.42583389044311,1.2240848223512941,17.441458295500624
1688473021.802,0.27489019603797865,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482959254012045,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32665268325805663,46.24353480148316,-2.0468716621398926,-23.961163883209228,0.8354757881164551,-0.09311671829223633,-0.12315436935424805,0.33077407904502004,8.901860648851,-0.7588570882111083,-5.387414627710681,0.2858834547887054,-0.10704867163555784,-0.12274401006454522,-2.447095338854179,1.238116444940041,17.447905683791863
1688473021.902,0.2748903159202816,0.38539829187956326,0.19113316732167918,-1.7158277388267837,-0.08257025491589289,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33202968215942386,46.23681355285645,-2.0503931617736817,-23.97613025665283,0.8293131637573242,-0.08811044311523437,-0.12215311431884765,0.329740760893504,8.897682249824976,-0.7587625821159838,-5.387195553242403,0.2864977105173625,-0.10696389578161847,-0.12253000291217662,-2.437576930989862,1.2268964250131615,17.4368277301148
1688473022.002,0.2748903159202816,0.38539829187956326,0.19113316732167918,-1.7158277388267837,-0.08257044672757767,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3253084335327148,46.23278080368042,-2.0407090377807617,-23.969087257385254,0.8275524139404297,-0.09078045654296875,-0.12181936264038086,0.3318359297284297,8.898072484926148,-0.756617181145789,-5.388407588523184,0.2863763813741674,-0.10617064512616553,-0.12241410215352169,-2.430789059125213,1.230461828997789,17.439297447883856
1688473022.136,0.2748903159202816,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3427836799621582,46.25025605010986,-2.032785663604736,-23.961163883209228,0.8301935386657715,-0.0961204833984375,-0.12248686599731445,0.32817817370489266,8.901040162447552,-0.7566233377676563,-5.38899351629177,0.2867565562817945,-0.10647629044991465,-0.12204598254270782,-2.4360318618235937,1.2327078051044897,17.43415609570473
1688473022.204,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257025491589289,1.0482961051701172,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32261993408203127,46.230092304229736,-2.04775203704834,-23.952360134124756,0.831954288482666,-0.09311671829223633,-0.12382187271118164,0.33222464490827364,8.902318732146883,-0.75486230570304,-5.387797907389933,0.28580883441346605,-0.10640335722534114,-0.12248209234283676,-2.442618025869161,1.2370833936034713,17.440756859495522
1688473022.304,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257025491589289,1.0482959852878144,0.4934665193104548,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.337406681060791,46.25428879928589,-2.03806791305542,-23.96732650756836,0.8249112892150878,-0.09111420822143555,-0.12115185928344727,0.33173417006059963,8.904791268251419,-0.7529861865601117,-5.390039274861547,0.2848882794794984,-0.10635158765429664,-0.12248382733668517,-2.4413110972613943,1.2377193014827734,17.44856982986568
1688473022.403,0.2748903159202816,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482961051701172,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33068543243408205,46.22740380477905,-2.0398286628723143,-23.95764238357544,0.8249112892150878,-0.09144795989990234,-0.12215311431884765,0.3332431749323657,8.902481339018397,-0.7542407757196653,-5.392818551562384,0.2862538795077668,-0.1056461858936973,-0.12299954568925738,-2.430584336796321,1.2288894313155185,17.44390951271792
1688473022.503,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482959852878144,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3441279296875,46.25025605010986,-2.031905288696289,-23.962044258117675,0.8284327888488769,-0.09278296661376953,-0.12348812103271484,0.3332404433624312,8.902454541984513,-0.7546993636341202,-5.393111707651587,0.284685451786727,-0.10528425481640769,-0.12257323376278284,-2.4262944681112675,1.2282143475321405,17.440465979779148
1688473022.603,0.27489019603797865,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257035090900174,1.0482961051701172,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32799693298339844,46.24756755065918,-2.038948287963867,-23.958522758483888,0.8345954132080078,-0.09411797332763672,-0.12282061767578124,0.33220015031464806,8.901962503992944,-0.7561374322185193,-5.389353038354188,0.28652437518101803,-0.10553685737470465,-0.12199942717281363,-2.4390669912168743,1.2371055113337428,17.44387643081608
1688473022.702,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257035090900174,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3360624313354492,46.23815780258179,-2.0354267883300783,-23.9866947555542,0.8284327888488769,-0.08877794647216797,-0.12215311431884765,0.33112348060427227,8.902350091324802,-0.7571029046382796,-5.391328231192339,0.2870298930917385,-0.10583685288674566,-0.12260839642766422,-2.431527215330687,1.2293533507795749,17.446270984650592
1688473022.803,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257035090900174,1.0482959852878144,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3333739318847656,46.23412505340576,-2.0468716621398926,-23.97965175628662,0.8284327888488769,-0.08977920150756837,-0.12215311431884765,0.3333577689713357,8.901425780837235,-0.7559861318380122,-5.392219852045345,0.28756025903835813,-0.10529111904737248,-0.12255911020767749,-2.4277633451909244,1.233441041890585,17.444079800104536
1688473022.903,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257044672757767,1.0482961051701172,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3427836799621582,46.251600299835204,-2.0398286628723143,-23.96380500793457,0.8284327888488769,-0.09311671829223633,-0.12382187271118164,0.3294032389311836,8.901121976085403,-0.7574075118379769,-5.392036546311737,0.2854747391058131,-0.10548552400357993,-0.12266112838298279,-2.4335525704001735,1.2217321647802404,17.441716019145627
1688473023.003,0.27489019603797865,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257035090900174,1.0482961051701172,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.31993143463134766,46.242190551757815,-2.048632411956787,-23.969967632293702,0.8328346633911132,-0.09111420822143555,-0.12315436935424805,0.32967462135594305,8.902454161192484,-0.7581110842098294,-5.389498979489515,0.28586327187952465,-0.10621758027019859,-0.12233934288106703,-2.4434572697414447,1.2342134771120863,17.447617222862526
1688473023.106,0.2748903159202816,0.38539829187956326,0.19113316732167918,-1.7158277388267837,-0.08257025491589289,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3333739318847656,46.24353480148316,-2.034546413421631,-23.987575130462645,0.8301935386657715,-0.08710918807983399,-0.12282061767578124,0.33186161976480905,8.904809513741863,-0.7578463178859544,-5.390272142257466,0.28647752343330496,-0.10596538352148885,-0.12276227832118349,-2.4348376199760713,1.2313202277134316,17.443420053899366
1688473023.207,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257035090900174,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32665268325805663,46.23278080368042,-2.04775203704834,-23.968206882476807,0.8275524139404297,-0.09244921493530274,-0.12248686599731445,0.3312307168120137,8.90337949844112,-0.7587579304880487,-5.391399818172749,0.2852743261206735,-0.10542554288224021,-0.12286405112042144,-2.4327279270256725,1.2283307049346728,17.440349094798407
1688473023.306,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482961051701172,0.4934665193104548,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.337406681060791,46.265042797088626,-2.0433501625061035,-23.955001258850096,0.8266720390319824,-0.0964542350769043,-0.12315436935424805,0.3312287901204982,8.89944575856887,-0.7566210459776637,-5.388696995006154,0.28559782727540306,-0.10606700508928578,-0.12296934099247307,-2.438349211378515,1.2281158742202694,17.440891680972964
1688473023.407,0.27489025603367173,0.38539829187956326,0.19113304743937615,-1.7158277987133939,-0.08257035090900174,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.31858718490600585,46.23815780258179,-2.0433501625061035,-23.961163883209228,0.8328346633911132,-0.09211546325683594,-0.12348812103271484,0.3331994281688736,8.907404867100496,-0.7573810969476592,-5.3909074472722,0.28600787619705353,-0.1062500515459128,-0.12292219897977116,-2.4405074818781904,1.235850740754205,17.444058436140423
1688473023.507,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257025491589289,1.0482959852878144,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3253084335327148,46.22874805450439,-2.0433501625061035,-23.96644613265991,0.831954288482666,-0.09111420822143555,-0.12248686599731445,0.3304611056373144,8.897935226651486,-0.7591161860778073,-5.38958574980172,0.28633436911259513,-0.10599333649330187,-0.12260696851869138,-2.425234295410871,1.223714219982623,17.433327871475253
1688473023.606,0.2748903159202816,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482961051701172,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33875093078613283,46.24353480148316,-2.034546413421631,-23.958522758483888,0.8284327888488769,-0.09378422164916993,-0.12415562438964843,0.3335351812147789,8.906719947777358,-0.7569558324929764,-5.394919209531092,0.28704463090241356,-0.105712686049866,-0.12343575293200035,-2.431365222661838,1.2310659953336964,17.45323500541653
1688473023.707,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257025491589289,1.0482961051701172,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33068543243408205,46.246223300933835,-2.038948287963867,-23.955001258850096,0.8310739135742188,-0.0961204833984375,-0.12282061767578124,0.32872675401135687,8.900162051569161,-0.7591317539313964,-5.389505986541521,0.28607348860577525,-0.10618373402028584,-0.12266133285331735,-2.4369673331601565,1.2242081121787476,17.441301827824706
1688473023.841,0.27489019603797865,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257025491589289,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3333739318847656,46.23681355285645,-2.041589412689209,-23.965565757751463,0.8284327888488769,-0.09144795989990234,-0.12348812103271484,0.33067686439557237,8.89967680297573,-0.7576461199195423,-5.391020198636947,0.28634209736369576,-0.1063400058878354,-0.12298723865358419,-2.4319285300545594,1.2261539300885191,17.443264533688204
1688473023.909,0.27489025603367173,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482959254012045,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32934118270874024,46.24084630203247,-2.045110912322998,-23.97965175628662,0.8293131637573242,-0.09278296661376953,-0.12215311431884765,0.33245112839278684,8.901138372085208,-0.7581140403861528,-5.393822508295332,0.2872794285862228,-0.10562422317216094,-0.1232640143144873,-2.4239880040018154,1.2256414631509052,17.445084191097727
1688473024.010,0.27489019603797865,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257035090900174,1.0482961051701172,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32934118270874024,46.23815780258179,-2.0398286628723143,-23.948838634490965,0.8284327888488769,-0.0954529800415039,-0.12248686599731445,0.33248220217874264,8.901372709600032,-0.7578283974045189,-5.393110135698471,0.2867307585407378,-0.10582722336316785,-0.12345450869702765,-2.428327163117372,1.228176776546997,17.446844080577044
1688473024.110,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257025491589289,1.0482959852878144,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3333739318847656,46.24756755065918,-2.0336660385131835,-23.96468538284302,0.8337150382995605,-0.09211546325683594,-0.12148561096191406,0.3298809032489035,8.900536725416309,-0.7575228498844709,-5.390911358611511,0.2870389199417308,-0.10616028479454676,-0.1229897457124037,-2.4329411564740453,1.2259588031037743,17.443671429300434
1688473024.214,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257044672757767,1.0482959852878144,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.3333739318847656,46.23950205230713,-2.0363071632385252,-23.97613025665283,0.8293131637573242,-0.08777669143676758,-0.12248686599731445,0.33062129703860593,8.903415050646096,-0.7559640895639927,-5.392536689356673,0.28654511549738204,-0.10568026533521034,-0.1224027706046186,-2.4276918131351293,1.2273585957093647,17.441329215000362
1688473024.315,0.2748903159202816,0.38539829187956326,0.19113316732167918,-1.7158277987133939,-0.08257025491589289,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33875093078613283,46.24353480148316,-2.0371875381469726,-23.968206882476807,0.8301935386657715,-0.09411797332763672,-0.12315436935424805,0.3314491734080502,8.902650318261134,-0.7577065247836606,-5.394249750934076,0.28613664650852777,-0.10532775182585943,-0.12237284313486321,-2.4262148153649603,1.2275177765278293,17.44649844554653
1688473024.415,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277388267837,-0.08257025491589289,1.0482959852878144,0.4934666391927578,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.32665268325805663,46.24487905120849,-2.044230537414551,-23.96644613265991,0.8328346633911132,-0.09211546325683594,-0.12181936264038086,0.3324132902035457,8.901784997771134,-0.7560070210913159,-5.390646608040266,0.28661158028508926,-0.10641130267147261,-0.12248544998247946,-2.4346618398803934,1.2333525147843676,17.444648582031437
1688473024.514,0.2748903159202816,0.3853981719972602,0.19113316732167918,-1.7158277987133939,-0.08257025491589289,1.0482959852878144,0.4934666990793678,0.2748869835413242,0.38543854691701274,0.191043024338306,-1.715785034001563,-0.082479425887224,1.048197642311283,0.49345549079307766,0.33068543243408205,46.23815780258179,-2.0371875381469726,-23.974369506835938,0.8328346633911132,-0.09144795989990234,-0.12148561096191406,0.33021122491467136,8.897528242864084,-0.7564526272782959,-5.389302041213243,0.28526376509702955,-0.10632492803584659,-0.12192906711014954,-2.429718651861664,1.2283330316658236,17.44012472390478
